mean,std,min,max,range,p5,p95,dynamic_range,domain,label,condition,full_condition,file_idx,file_path
0.3246839940547943,0.11128785461187363,0.1293698251247406,2.0263376235961914,1.8969677686691284,0.19250443577766418,0.5206676125526428,0.32816317677497864,domain_C,fault,warm,fault_warm,589,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000589.tiff
0.3084595203399658,0.09995682537555695,0.1277734637260437,1.8947945833206177,1.7670211791992188,0.19560353457927704,0.4747963845729828,0.27919286489486694,domain_C,fault,warm,fault_warm,590,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000590.tiff
0.33895713090896606,0.10060741007328033,0.15441441535949707,1.7881501913070679,1.6337357759475708,0.21690209209918976,0.5023860931396484,0.2854840159416199,domain_C,fault,warm,fault_warm,591,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000591.tiff
0.30248159170150757,0.10479086637496948,0.12958385050296783,1.679272174835205,1.5496883392333984,0.1833626627922058,0.48584216833114624,0.30247950553894043,domain_C,fault,warm,fault_warm,592,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000592.tiff
0.290692001581192,0.08765801042318344,0.12552107870578766,1.285879135131836,1.1603580713272095,0.18176819384098053,0.43922704458236694,0.2574588656425476,domain_C,fault,warm,fault_warm,593,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000593.tiff
0.3197050392627716,0.10643789172172546,0.1390976905822754,2.1849844455718994,2.045886754989624,0.20011167228221893,0.49005740880966187,0.28994572162628174,domain_C,fault,warm,fault_warm,594,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000594.tiff
0.3294897973537445,0.11654181778430939,0.12819191813468933,2.6932172775268555,2.5650253295898438,0.20266544818878174,0.5127074122428894,0.31004196405410767,domain_C,fault,warm,fault_warm,595,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000595.tiff
0.2867840528488159,0.08956410735845566,0.11812058836221695,1.7339061498641968,1.6157855987548828,0.17867691814899445,0.4283907413482666,0.24971382319927216,domain_C,fault,warm,fault_warm,596,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000596.tiff
0.3337918519973755,0.10375460982322693,0.11809226870536804,1.8010432720184326,1.6829509735107422,0.21119530498981476,0.49818581342697144,0.28699052333831787,domain_C,fault,warm,fault_warm,597,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000597.tiff
0.29744046926498413,0.09447234869003296,0.09874569624662399,1.4503628015518188,1.3516170978546143,0.1791319102048874,0.4649820327758789,0.2858501076698303,domain_C,fault,warm,fault_warm,598,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000598.tiff
0.28923654556274414,0.08890096843242645,0.12727314233779907,1.7313156127929688,1.6040425300598145,0.1787758618593216,0.43174824118614197,0.2529723644256592,domain_C,fault,warm,fault_warm,599,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000599.tiff
0.2996889650821686,0.10656372457742691,0.11184431612491608,2.7011544704437256,2.5893101692199707,0.18046759068965912,0.4798056483268738,0.29933804273605347,domain_C,fault,warm,fault_warm,600,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000600.tiff
0.2872753441333771,0.08948993682861328,0.1274113804101944,1.4191769361495972,1.291765570640564,0.17587783932685852,0.43714427947998047,0.26126644015312195,domain_C,fault,warm,fault_warm,601,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000601.tiff
0.3031250536441803,0.09246877580881119,0.12704049050807953,1.5464240312576294,1.4193835258483887,0.1918429434299469,0.4520736038684845,0.2602306604385376,domain_C,fault,warm,fault_warm,602,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000602.tiff
0.29216158390045166,0.09406739473342896,0.12142537534236908,1.858124852180481,1.7366994619369507,0.18490269780158997,0.4362434148788452,0.25134071707725525,domain_C,fault,warm,fault_warm,603,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000603.tiff
0.27611297369003296,0.08438167721033096,0.11509250849485397,1.3392614126205444,1.2241688966751099,0.17301073670387268,0.4247863292694092,0.2517755925655365,domain_C,fault,warm,fault_warm,604,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000604.tiff
0.28193724155426025,0.08731323480606079,0.12088102102279663,1.5769026279449463,1.4560215473175049,0.1796359270811081,0.4252450466156006,0.2456091195344925,domain_C,fault,warm,fault_warm,605,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000605.tiff
0.3023355007171631,0.09709122776985168,0.12419740110635757,1.6416888236999512,1.5174914598464966,0.1829221248626709,0.4757950007915497,0.2928728759288788,domain_C,fault,warm,fault_warm,606,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000606.tiff
0.32207220792770386,0.10888797044754028,0.12230575084686279,2.67338490486145,2.551079273223877,0.20188014209270477,0.48957568407058716,0.2876955270767212,domain_C,fault,warm,fault_warm,607,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000607.tiff
0.29967278242111206,0.10628119856119156,0.12599675357341766,2.743487596511841,2.617490768432617,0.1770039200782776,0.47061416506767273,0.29361024498939514,domain_C,fault,warm,fault_warm,608,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000608.tiff
0.3397033214569092,0.10050468146800995,0.1545889675617218,1.7914917469024658,1.6369028091430664,0.21508067846298218,0.5019550919532776,0.2868744134902954,domain_C,fault,warm,fault_warm,609,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000609.tiff
0.320215106010437,0.10232361406087875,0.12097826600074768,1.821366786956787,1.7003885507583618,0.19492024183273315,0.48611894249916077,0.2911987006664276,domain_C,fault,warm,fault_warm,610,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000610.tiff
0.29808712005615234,0.10095018148422241,0.12655019760131836,1.893120288848877,1.7665700912475586,0.18514971435070038,0.4678395688533783,0.2826898694038391,domain_C,fault,warm,fault_warm,611,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000611.tiff
0.29351967573165894,0.09980355948209763,0.12427151203155518,2.633894681930542,2.5096230506896973,0.17731647193431854,0.45466315746307373,0.277346670627594,domain_C,fault,warm,fault_warm,612,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000612.tiff
0.2773568034172058,0.09828829765319824,0.10532089322805405,1.5707497596740723,1.4654288291931152,0.16307301819324493,0.4347440302371979,0.27167099714279175,domain_C,fault,warm,fault_warm,613,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000613.tiff
0.28920942544937134,0.08709821850061417,0.12957380712032318,1.3296723365783691,1.2000985145568848,0.17934678494930267,0.44485417008399963,0.26550740003585815,domain_C,fault,warm,fault_warm,614,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000614.tiff
0.3035488724708557,0.10669326037168503,0.12869685888290405,2.678994655609131,2.550297737121582,0.18517917394638062,0.481722354888916,0.2965431809425354,domain_C,fault,warm,fault_warm,615,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000615.tiff
0.3268318772315979,0.10976956784725189,0.12460441142320633,1.589233636856079,1.4646291732788086,0.19391094148159027,0.5208740234375,0.32696306705474854,domain_C,fault,warm,fault_warm,616,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000616.tiff
0.3278532922267914,0.10918397456407547,0.1412018984556198,1.7851133346557617,1.6439114809036255,0.20377090573310852,0.504026472568512,0.30025556683540344,domain_C,fault,warm,fault_warm,617,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000617.tiff
0.3272245526313782,0.1098858043551445,0.12777240574359894,1.5870314836502075,1.459259033203125,0.19313205778598785,0.5254574418067932,0.33232539892196655,domain_C,fault,warm,fault_warm,618,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000618.tiff
0.331382155418396,0.11193688213825226,0.12398039549589157,2.3353402614593506,2.211359977722168,0.19817352294921875,0.5118507742881775,0.31367725133895874,domain_C,fault,warm,fault_warm,619,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000619.tiff
0.3339381217956543,0.10743497312068939,0.14339345693588257,1.9789459705352783,1.835552453994751,0.20461536943912506,0.5064042210578918,0.301788866519928,domain_C,fault,warm,fault_warm,620,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000620.tiff
0.33273205161094666,0.10858428478240967,0.13145139813423157,1.5981968641281128,1.4667454957962036,0.1989719718694687,0.5272099375724792,0.32823795080184937,domain_C,fault,warm,fault_warm,621,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000621.tiff
0.3278580904006958,0.11481721699237823,0.12811926007270813,2.4663519859313965,2.3382327556610107,0.19112080335617065,0.5240780711174011,0.33295726776123047,domain_C,fault,warm,fault_warm,622,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000622.tiff
0.33926650881767273,0.10839272290468216,0.13332951068878174,1.7509729862213135,1.6176434755325317,0.2108941525220871,0.5118507742881775,0.3009566068649292,domain_C,fault,warm,fault_warm,623,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000623.tiff
0.32147130370140076,0.10914240777492523,0.12952879071235657,2.6979846954345703,2.568455934524536,0.20141097903251648,0.48861178755760193,0.28720080852508545,domain_C,fault,warm,fault_warm,624,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000624.tiff
0.3140580356121063,0.11320047825574875,0.12678974866867065,2.729717493057251,2.6029276847839355,0.18821574747562408,0.49457868933677673,0.30636292695999146,domain_C,fault,warm,fault_warm,625,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000625.tiff
0.28904223442077637,0.09135916829109192,0.11429759860038757,1.3229317665100098,1.2086341381072998,0.17831310629844666,0.44211769104003906,0.2638045847415924,domain_C,fault,warm,fault_warm,626,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000626.tiff
0.30873528122901917,0.09493587911128998,0.11475834250450134,1.5008567571640015,1.3860983848571777,0.19372181594371796,0.47388124465942383,0.2801594138145447,domain_C,fault,warm,fault_warm,627,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000627.tiff
0.3524780869483948,0.10655727982521057,0.14411130547523499,1.8732956647872925,1.7291843891143799,0.22386223077774048,0.5215553641319275,0.297693133354187,domain_C,fault,warm,fault_warm,628,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000628.tiff
0.31102892756462097,0.11544721573591232,0.11783575266599655,2.551053047180176,2.4332172870635986,0.172933429479599,0.49914926290512085,0.32621583342552185,domain_C,fault,warm,fault_warm,629,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000629.tiff
0.33936426043510437,0.10091236233711243,0.14625191688537598,1.7798877954483032,1.6336358785629272,0.21691535413265228,0.5034868121147156,0.2865714430809021,domain_C,fault,warm,fault_warm,630,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000630.tiff
0.29582294821739197,0.10002221167087555,0.1106787845492363,2.6322152614593506,2.5215365886688232,0.18493586778640747,0.4558357894420624,0.2708999216556549,domain_C,fault,warm,fault_warm,631,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000631.tiff
0.315518319606781,0.10502985119819641,0.12485377490520477,2.1816048622131348,2.056751012802124,0.19684280455112457,0.4796777069568634,0.28283488750457764,domain_C,fault,warm,fault_warm,632,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000632.tiff
0.311370313167572,0.10917626321315765,0.11143133044242859,2.7171850204467773,2.6057536602020264,0.18756511807441711,0.49282413721084595,0.30525901913642883,domain_C,fault,warm,fault_warm,633,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000633.tiff
0.29477065801620483,0.08979099988937378,0.09784027189016342,1.7870336771011353,1.6891933679580688,0.18467438220977783,0.44282546639442444,0.2581510841846466,domain_C,fault,warm,fault_warm,634,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000634.tiff
0.3458400070667267,0.11151664704084396,0.12793461978435516,1.9178138971328735,1.789879322052002,0.21129168570041656,0.5210804343223572,0.3097887635231018,domain_C,fault,warm,fault_warm,635,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000635.tiff
0.33594608306884766,0.10374047607183456,0.12376745790243149,1.8806431293487549,1.7568756341934204,0.215256929397583,0.5033301115036011,0.28807318210601807,domain_C,fault,warm,fault_warm,636,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000636.tiff
0.3074250817298889,0.0918891429901123,0.1234174519777298,1.475899577140808,1.3524820804595947,0.19672922790050507,0.45747309923171997,0.2607438564300537,domain_C,fault,warm,fault_warm,637,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000637.tiff
0.337524950504303,0.10062083601951599,0.14212103188037872,1.7999763488769531,1.6578552722930908,0.2144564390182495,0.500342607498169,0.28588616847991943,domain_C,fault,warm,fault_warm,638,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000638.tiff
0.2820841372013092,0.09399792551994324,0.12043607980012894,1.563951849937439,1.4435157775878906,0.16832572221755981,0.4376177489757538,0.26929202675819397,domain_C,fault,warm,fault_warm,639,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000639.tiff
0.3427262306213379,0.1083192378282547,0.1192033439874649,1.8139147758483887,1.694711446762085,0.2141338586807251,0.5125940442085266,0.2984601855278015,domain_C,fault,warm,fault_warm,640,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000640.tiff
0.29416778683662415,0.09609420597553253,0.10897666215896606,1.4572734832763672,1.348296880722046,0.172745019197464,0.465652734041214,0.29290771484375,domain_C,fault,warm,fault_warm,641,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000641.tiff
0.32930630445480347,0.10488584637641907,0.12894171476364136,1.8071391582489014,1.6781973838806152,0.2044227421283722,0.4981914162635803,0.29376867413520813,domain_C,fault,warm,fault_warm,642,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000642.tiff
0.2999039888381958,0.09562234580516815,0.11372772604227066,1.647886037826538,1.5341583490371704,0.18284572660923004,0.4715494215488434,0.28870368003845215,domain_C,fault,warm,fault_warm,643,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000643.tiff
0.28148531913757324,0.08486486971378326,0.11658253520727158,1.3435453176498413,1.2269628047943115,0.17436867952346802,0.4305794835090637,0.2562108039855957,domain_C,fault,warm,fault_warm,644,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000644.tiff
0.3013409972190857,0.09010318666696548,0.12918522953987122,1.622920274734497,1.4937350749969482,0.19500626623630524,0.44968491792678833,0.2546786665916443,domain_C,fault,warm,fault_warm,645,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000645.tiff
0.30257314443588257,0.10416366159915924,0.10593116283416748,2.739841938018799,2.633910655975342,0.18438829481601715,0.4710695743560791,0.28668129444122314,domain_C,fault,warm,fault_warm,646,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000646.tiff
0.32858970761299133,0.10896801948547363,0.13185927271842957,1.797916054725647,1.666056752204895,0.2025437355041504,0.503857433795929,0.30131369829177856,domain_C,fault,warm,fault_warm,647,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000647.tiff
0.3401665687561035,0.10746990144252777,0.1420556604862213,1.7538082599639893,1.6117526292800903,0.21180054545402527,0.5206296443939209,0.30882909893989563,domain_C,fault,warm,fault_warm,648,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000648.tiff
0.31244370341300964,0.1025344505906105,0.13731446862220764,2.3362221717834473,2.1989076137542725,0.1971738040447235,0.470956414937973,0.2737826108932495,domain_C,fault,warm,fault_warm,649,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000649.tiff
0.30391332507133484,0.0923573300242424,0.12342012673616409,1.4795379638671875,1.356117844581604,0.19274763762950897,0.4530303180217743,0.2602826952934265,domain_C,fault,warm,fault_warm,650,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000650.tiff
0.28801432251930237,0.08960481733083725,0.11649760603904724,1.430435299873352,1.3139376640319824,0.17687949538230896,0.4381828308105469,0.2613033354282379,domain_C,fault,warm,fault_warm,651,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000651.tiff
0.3272138237953186,0.10820639133453369,0.142655611038208,1.7828480005264282,1.6401923894882202,0.20303530991077423,0.4979998469352722,0.2949645519256592,domain_C,fault,warm,fault_warm,652,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000652.tiff
0.303977906703949,0.08980181068181992,0.12779231369495392,1.5356260538101196,1.4078336954116821,0.19131411612033844,0.45082888007164,0.2595147490501404,domain_C,fault,warm,fault_warm,653,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000653.tiff
0.29166778922080994,0.09340392053127289,0.11234133690595627,1.7313027381896973,1.6189614534378052,0.1782570779323578,0.44888558983802795,0.27062851190567017,domain_C,fault,warm,fault_warm,654,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000654.tiff
0.3082951009273529,0.09405159950256348,0.11810911446809769,1.4965299367904663,1.3784208297729492,0.19535547494888306,0.4641294479370117,0.26877397298812866,domain_C,fault,warm,fault_warm,655,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000655.tiff
0.3280923068523407,0.1092841699719429,0.14089412987232208,1.8005263805389404,1.6596322059631348,0.204977348446846,0.5017659068107605,0.2967885732650757,domain_C,fault,warm,fault_warm,656,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000656.tiff
0.34613272547721863,0.11102532595396042,0.1458471417427063,1.8921711444854736,1.746324062347412,0.21326999366283417,0.5258180499076843,0.31254804134368896,domain_C,fault,warm,fault_warm,657,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000657.tiff
0.3485060930252075,0.10806979238986969,0.14320099353790283,1.889821171760559,1.7466201782226562,0.21966342628002167,0.5241975784301758,0.3045341372489929,domain_C,fault,warm,fault_warm,658,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000658.tiff
0.300830215215683,0.08879672735929489,0.10801475495100021,1.6301711797714233,1.5221564769744873,0.19348442554473877,0.44800886511802673,0.25452443957328796,domain_C,fault,warm,fault_warm,659,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000659.tiff
0.3079271614551544,0.10282517224550247,0.11939549446105957,2.32944917678833,2.2100536823272705,0.19352760910987854,0.46475115418434143,0.2712235450744629,domain_C,fault,warm,fault_warm,660,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000660.tiff
0.32272881269454956,0.11251308023929596,0.12535889446735382,2.108525037765503,1.9831660985946655,0.1928037405014038,0.4990393817424774,0.3062356412410736,domain_C,fault,warm,fault_warm,661,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000661.tiff
0.29943209886550903,0.09521815925836563,0.11699046194553375,1.6385821104049683,1.5215916633605957,0.1814306676387787,0.4672662019729614,0.28583553433418274,domain_C,fault,warm,fault_warm,662,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000662.tiff
0.27949416637420654,0.0914471298456192,0.10905923694372177,1.7876650094985962,1.6786057949066162,0.16862653195858002,0.4331885576248169,0.2645620107650757,domain_C,fault,warm,fault_warm,663,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000663.tiff
0.3258424699306488,0.09977646172046661,0.14721962809562683,1.6178109645843506,1.4705913066864014,0.20629054307937622,0.4951005280017853,0.28880998492240906,domain_C,fault,warm,fault_warm,664,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000664.tiff
0.31628671288490295,0.11142661422491074,0.1104290634393692,2.5540339946746826,2.4436049461364746,0.18409863114356995,0.5007677674293518,0.31666913628578186,domain_C,fault,warm,fault_warm,665,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000665.tiff
0.3507857620716095,0.11091866344213486,0.13626965880393982,1.896278977394104,1.7600092887878418,0.21735571324825287,0.5313905477523804,0.3140348196029663,domain_C,fault,warm,fault_warm,666,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000666.tiff
0.31429821252822876,0.10593008995056152,0.12342029064893723,2.1922390460968018,2.0688188076019287,0.19386139512062073,0.4837552607059479,0.28989386558532715,domain_C,fault,warm,fault_warm,667,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000667.tiff
0.2954380512237549,0.09767597913742065,0.09513307362794876,1.4336280822753906,1.3384950160980225,0.17178849875926971,0.46811413764953613,0.2963256239891052,domain_C,fault,warm,fault_warm,668,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000668.tiff
0.27783170342445374,0.09530282765626907,0.09655320644378662,1.6251803636550903,1.5286271572113037,0.16233983635902405,0.4388889670372009,0.2765491306781769,domain_C,fault,warm,fault_warm,669,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000669.tiff
0.32847410440444946,0.11101678758859634,0.12325262278318405,1.5876113176345825,1.4643586874008179,0.19359907507896423,0.5283457636833191,0.33474668860435486,domain_C,fault,warm,fault_warm,670,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000670.tiff
0.3282558023929596,0.11534959822893143,0.1092180386185646,2.6985559463500977,2.5893378257751465,0.20118165016174316,0.5119395852088928,0.31075793504714966,domain_C,fault,warm,fault_warm,671,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000671.tiff
0.32954832911491394,0.11228373646736145,0.13277235627174377,2.2520933151245117,2.119320869445801,0.1951638013124466,0.5114299654960632,0.31626617908477783,domain_C,fault,warm,fault_warm,672,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000672.tiff
0.354847252368927,0.1084379181265831,0.13812750577926636,1.873401165008545,1.7352735996246338,0.22310912609100342,0.5362445116043091,0.31313538551330566,domain_C,fault,warm,fault_warm,673,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000673.tiff
0.30687811970710754,0.11302512139081955,0.11534803360700607,2.547581911087036,2.4322338104248047,0.17064344882965088,0.49365881085395813,0.32301536202430725,domain_C,fault,warm,fault_warm,674,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000674.tiff
0.2996402680873871,0.09504633396863937,0.1222134530544281,1.408248782157898,1.2860352993011475,0.18576210737228394,0.4568617343902588,0.27109962701797485,domain_C,fault,warm,fault_warm,675,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000675.tiff
0.31324437260627747,0.10744986683130264,0.12477604299783707,2.8258209228515625,2.701044797897339,0.191618874669075,0.4721195101737976,0.2805006504058838,domain_C,fault,warm,fault_warm,676,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000676.tiff
0.31621289253234863,0.10306210070848465,0.1396060436964035,1.6935429573059082,1.5539369583129883,0.19660936295986176,0.49030694365501404,0.2936975955963135,domain_C,fault,warm,fault_warm,677,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000677.tiff
0.28491485118865967,0.08759060502052307,0.12074089795351028,1.3177932500839233,1.1970523595809937,0.1789705455303192,0.43945857882499695,0.26048803329467773,domain_C,fault,warm,fault_warm,678,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000678.tiff
0.32194456458091736,0.11276369541883469,0.11932548880577087,2.1370673179626465,2.0177419185638428,0.19182191789150238,0.5000783205032349,0.3082563877105713,domain_C,fault,warm,fault_warm,679,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000679.tiff
0.3148013651371002,0.10355114936828613,0.12703736126422882,2.324840784072876,2.197803497314453,0.19580259919166565,0.4759349524974823,0.28013235330581665,domain_C,fault,warm,fault_warm,680,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000680.tiff
0.32963064312934875,0.10090983659029007,0.1411977857351303,1.6145232915878296,1.473325490951538,0.21053923666477203,0.49779006838798523,0.287250816822052,domain_C,fault,warm,fault_warm,681,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000681.tiff
0.33051469922065735,0.11159925907850266,0.125047504901886,1.592267394065857,1.4672198295593262,0.19594191014766693,0.532027542591095,0.33608561754226685,domain_C,fault,warm,fault_warm,682,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000682.tiff
0.3282627463340759,0.10937867313623428,0.14084850251674652,1.826385736465454,1.6855372190475464,0.20229974389076233,0.5060505270957947,0.30375078320503235,domain_C,fault,warm,fault_warm,683,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000683.tiff
0.3060186207294464,0.10367010533809662,0.12839099764823914,1.678470492362976,1.5500794649124146,0.1870199292898178,0.4861999452114105,0.2991800308227539,domain_C,fault,warm,fault_warm,684,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000684.tiff
0.3320370018482208,0.11289101094007492,0.12698036432266235,2.2452142238616943,2.1182339191436768,0.19649355113506317,0.5169287323951721,0.32043516635894775,domain_C,fault,warm,fault_warm,685,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000685.tiff
0.27525463700294495,0.0924927145242691,0.10309642553329468,1.6647051572799683,1.5616087913513184,0.16177508234977722,0.43771499395370483,0.2759399116039276,domain_C,fault,warm,fault_warm,686,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000686.tiff
0.2889273166656494,0.08725915849208832,0.11207983642816544,1.2736623287200928,1.1615824699401855,0.1834234744310379,0.43735358119010925,0.25393009185791016,domain_C,fault,warm,fault_warm,687,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000687.tiff
0.28268468379974365,0.0852292850613594,0.12428299337625504,1.3044540882110596,1.1801711320877075,0.17803412675857544,0.4295835793018341,0.25154945254325867,domain_C,fault,warm,fault_warm,688,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000688.tiff
0.31235283613204956,0.10878870636224747,0.12046244740486145,2.737400531768799,2.6169381141662598,0.18685513734817505,0.4956490099430084,0.3087938725948334,domain_C,fault,warm,fault_warm,689,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000689.tiff
0.3123597800731659,0.112912617623806,0.11926600337028503,2.762787103652954,2.6435210704803467,0.18525417149066925,0.4912269115447998,0.30597275495529175,domain_C,fault,warm,fault_warm,690,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000690.tiff
0.3312583267688751,0.10782153159379959,0.1274596005678177,1.5929105281829834,1.4654508829116821,0.19727544486522675,0.5219919681549072,0.3247165083885193,domain_C,fault,warm,fault_warm,691,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000691.tiff
0.2957894802093506,0.10143745690584183,0.1100044995546341,2.782519578933716,2.6725151538848877,0.17667140066623688,0.4558606445789337,0.27918922901153564,domain_C,fault,warm,fault_warm,692,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000692.tiff
0.3071801960468292,0.09865325689315796,0.12644068896770477,1.3976235389709473,1.271182894706726,0.1895759254693985,0.4775111675262451,0.2879352569580078,domain_C,fault,warm,fault_warm,693,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000693.tiff
0.3431461751461029,0.1055213212966919,0.121419258415699,1.9774932861328125,1.8560739755630493,0.21694165468215942,0.5130585432052612,0.2961168885231018,domain_C,fault,warm,fault_warm,694,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000694.tiff
0.2930724620819092,0.08955611288547516,0.11927095055580139,1.4304068088531494,1.3111358880996704,0.17923374474048615,0.45324599742889404,0.2740122675895691,domain_C,fault,warm,fault_warm,695,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000695.tiff
0.2986421287059784,0.10434125363826752,0.1318790465593338,2.6819818019866943,2.550102710723877,0.1806415170431137,0.4710750877857208,0.2904335856437683,domain_C,fault,warm,fault_warm,696,datasets/HDMAP/1000_tiff_minmax/domain_C/test/fault/000696.tiff
